timestamp,environment,policy_version,opponent_name,opponent_version,opponent_kind,change_type,split,seed_start,seed_stop_exclusive,episodes,mean,std,median,min,max,wins,losses,draws,win_rate,life_difference_mean,environment_steps,wall_clock_seconds,pass_fail,tests_pass_fail,git_commit,diff_identifier,agent_iterations,code_edits,change_summary,failure_analysis,next_hypothesis
2026-05-26T22:34:53+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,invalid/rolled back,dev,9000,9050,50,-2.24,1.47729,-2,-5,1,1,43,6,0.02,-2.24,145800,9.779833,pass,pass,088c70f,8602a03f3b30,10,12,Rollback generation-4 front_net_low_scoop from the maintained improved policy after both broad and narrowed detectors underperformed the previous rear_wall_low_jump checkpoint.,"Broad front_net_low_scoop scored -2.72 and narrowed front_net_low_scoop scored -2.36 against builtin dev seeds, both worse than the pre-scoop -2.24; current policy is restored to the improved-v6 behavior.",Do not pursue a hand-written near-net scoop without better contact timing diagnostics; next structural direction should target return placement or derive a transparent state machine from successful baseline-rnn dev traces.
2026-05-26T22:35:32+00:00,SlimeVolley-v0,improved,improved-v6,v6,archived heuristic,evaluation-harness change,dev,9000,9050,50,0.18,2.06582,0,-5,5,18,19,13,0.36,0.18,146402,9.890091,pass,pass,088c70f,8602a03f3b30,10,12,Generation-4 archived-opponent regression check after rolling back front_net_low_scoop: current improved versus frozen improved-v6.,No policy failure being claimed for this row; it checks that the new archive is available as an opponent after rollback.,Use improved-v6 as the checkpoint opponent for any future structural edit beyond rear_wall_low_jump.
2026-05-26T23:05:38+00:00,SlimeVolley-v0,improved-tuned,builtin,slimevolleygym-baseline-rnn,built-in baseline,scalar/config tuning,dev,9000,9050,50,-1.1,1.18743,-1,-4,2,4,35,11,0.08,-1.1,149772,8.896897,pass,pass,088c70f,035738e1eb64,12,13,"Generation-4 scalar/config tuned structural heuristic improved-tuned: overcommit_guard_x=0.20, x_margin=0.04, low_ball_rescue_horizon=0.06 selected on development seeds after bounded scalar probes; no structural rule changed.","This is scalar/config tuning, not structural heuristic improvement. Built-in performance remains below the packaged baseline-rnn comparator, so it cannot support a claim of neural-comparable heuristic performance.",Use improved-tuned as the generation-4 scalar/config baseline; future structural edits must beat both current improved and improved-tuned across the fixed development opponent pool before holdout.
2026-05-26T23:05:41+00:00,SlimeVolley-v0,improved-tuned,random,v0,random policy,scalar/config tuning,dev,9000,9050,50,4.76,0.471593,5,3,5,50,0,0,1.0,4.76,35512,2.628932,pass,pass,088c70f,035738e1eb64,12,13,"Generation-4 scalar/config tuned structural heuristic improved-tuned: overcommit_guard_x=0.20, x_margin=0.04, low_ball_rescue_horizon=0.06 selected on development seeds after bounded scalar probes; no structural rule changed.","This is scalar/config tuning, not structural heuristic improvement. Built-in performance remains below the packaged baseline-rnn comparator, so it cannot support a claim of neural-comparable heuristic performance.",Use improved-tuned as the generation-4 scalar/config baseline; future structural edits must beat both current improved and improved-tuned across the fixed development opponent pool before holdout.
2026-05-26T23:05:44+00:00,SlimeVolley-v0,improved-tuned,initial,v0,frozen heuristic,scalar/config tuning,dev,9000,9050,50,4.7,0.5,5,3,5,50,0,0,1.0,4.7,40609,2.690107,pass,pass,088c70f,035738e1eb64,12,13,"Generation-4 scalar/config tuned structural heuristic improved-tuned: overcommit_guard_x=0.20, x_margin=0.04, low_ball_rescue_horizon=0.06 selected on development seeds after bounded scalar probes; no structural rule changed.","This is scalar/config tuning, not structural heuristic improvement. Built-in performance remains below the packaged baseline-rnn comparator, so it cannot support a claim of neural-comparable heuristic performance.",Use improved-tuned as the generation-4 scalar/config baseline; future structural edits must beat both current improved and improved-tuned across the fixed development opponent pool before holdout.
2026-05-26T23:05:46+00:00,SlimeVolley-v0,improved-tuned,improved-v0,v0,archived heuristic,scalar/config tuning,dev,9000,9050,50,4.7,0.5,5,3,5,50,0,0,1.0,4.7,39231,2.576615,pass,pass,088c70f,035738e1eb64,12,13,"Generation-4 scalar/config tuned structural heuristic improved-tuned: overcommit_guard_x=0.20, x_margin=0.04, low_ball_rescue_horizon=0.06 selected on development seeds after bounded scalar probes; no structural rule changed.","This is scalar/config tuning, not structural heuristic improvement. Built-in performance remains below the packaged baseline-rnn comparator, so it cannot support a claim of neural-comparable heuristic performance.",Use improved-tuned as the generation-4 scalar/config baseline; future structural edits must beat both current improved and improved-tuned across the fixed development opponent pool before holdout.
2026-05-26T23:05:51+00:00,SlimeVolley-v0,improved-tuned,improved-v2,v2,archived heuristic,scalar/config tuning,dev,9000,9050,50,4.4,0.894427,5,2,5,50,0,0,1.0,4.4,63466,4.222918,pass,pass,088c70f,035738e1eb64,12,13,"Generation-4 scalar/config tuned structural heuristic improved-tuned: overcommit_guard_x=0.20, x_margin=0.04, low_ball_rescue_horizon=0.06 selected on development seeds after bounded scalar probes; no structural rule changed.","This is scalar/config tuning, not structural heuristic improvement. Built-in performance remains below the packaged baseline-rnn comparator, so it cannot support a claim of neural-comparable heuristic performance.",Use improved-tuned as the generation-4 scalar/config baseline; future structural edits must beat both current improved and improved-tuned across the fixed development opponent pool before holdout.
2026-05-26T23:06:00+00:00,SlimeVolley-v0,improved-tuned,improved-v3,v3,archived heuristic,scalar/config tuning,dev,9000,9050,50,1.76,2.33718,2,-4,5,34,7,9,0.68,1.76,137158,8.996715,pass,pass,088c70f,035738e1eb64,12,13,"Generation-4 scalar/config tuned structural heuristic improved-tuned: overcommit_guard_x=0.20, x_margin=0.04, low_ball_rescue_horizon=0.06 selected on development seeds after bounded scalar probes; no structural rule changed.","This is scalar/config tuning, not structural heuristic improvement. Built-in performance remains below the packaged baseline-rnn comparator, so it cannot support a claim of neural-comparable heuristic performance.",Use improved-tuned as the generation-4 scalar/config baseline; future structural edits must beat both current improved and improved-tuned across the fixed development opponent pool before holdout.
2026-05-26T23:06:10+00:00,SlimeVolley-v0,improved-tuned,improved-v4,v4,archived heuristic,scalar/config tuning,dev,9000,9050,50,1.5,2.22935,2,-4,5,31,8,11,0.62,1.5,143440,9.58451,pass,pass,088c70f,035738e1eb64,12,13,"Generation-4 scalar/config tuned structural heuristic improved-tuned: overcommit_guard_x=0.20, x_margin=0.04, low_ball_rescue_horizon=0.06 selected on development seeds after bounded scalar probes; no structural rule changed.","This is scalar/config tuning, not structural heuristic improvement. Built-in performance remains below the packaged baseline-rnn comparator, so it cannot support a claim of neural-comparable heuristic performance.",Use improved-tuned as the generation-4 scalar/config baseline; future structural edits must beat both current improved and improved-tuned across the fixed development opponent pool before holdout.
2026-05-26T23:06:21+00:00,SlimeVolley-v0,improved-tuned,improved-v5,v5,archived heuristic,scalar/config tuning,dev,9000,9050,50,0.88,1.77358,1,-2,4,30,14,6,0.6,0.88,149547,10.176548,pass,pass,088c70f,035738e1eb64,12,13,"Generation-4 scalar/config tuned structural heuristic improved-tuned: overcommit_guard_x=0.20, x_margin=0.04, low_ball_rescue_horizon=0.06 selected on development seeds after bounded scalar probes; no structural rule changed.","This is scalar/config tuning, not structural heuristic improvement. Built-in performance remains below the packaged baseline-rnn comparator, so it cannot support a claim of neural-comparable heuristic performance.",Use improved-tuned as the generation-4 scalar/config baseline; future structural edits must beat both current improved and improved-tuned across the fixed development opponent pool before holdout.
2026-05-26T23:06:31+00:00,SlimeVolley-v0,improved-tuned,improved-v6,v6,archived heuristic,scalar/config tuning,dev,9000,9050,50,0.84,1.7362,1,-2,4,30,14,6,0.6,0.84,149547,10.171094,pass,pass,088c70f,035738e1eb64,12,13,"Generation-4 scalar/config tuned structural heuristic improved-tuned: overcommit_guard_x=0.20, x_margin=0.04, low_ball_rescue_horizon=0.06 selected on development seeds after bounded scalar probes; no structural rule changed.","This is scalar/config tuning, not structural heuristic improvement. Built-in performance remains below the packaged baseline-rnn comparator, so it cannot support a claim of neural-comparable heuristic performance.",Use improved-tuned as the generation-4 scalar/config baseline; future structural edits must beat both current improved and improved-tuned across the fixed development opponent pool before holdout.
2026-05-26T23:18:56+00:00,SlimeVolley-v0,improved-tuned,builtin,slimevolleygym-baseline-rnn,built-in baseline,logging/diagnostics,dev,9000,9050,50,-1.1,1.18743,-1,-4,2,4,35,11,0.08,-1.1,149772,10.295108,pass,pass,088c70f,035738e1eb64,13,13,Generation-4 development-only trace refresh for improved-tuned vs builtin; no policy code changed.,Improved-tuned still trails baseline-rnn; collect point-event traces to diagnose remaining built-in losses without opening holdout or audit seeds.,Compare improved-tuned losses against baseline-rnn traces and attempt only a targeted structural rule that beats the scalar baseline on development seeds.
2026-05-26T23:53:59+00:00,SlimeVolley-v0,improved-tuned,builtin,slimevolleygym-baseline-rnn,built-in baseline,scalar/config tuning,dev,9000,9050,50,-0.44,0.962497,0,-2,2,6,23,21,0.12,-0.44,150000,9.928349,pass,pass,088c70f,035738e1eb64,14,14,"Generation-4 scalar/config tuned v2 improved-tuned: contact_x_window=0.14, high_arc_horizon=0.85, overcommit_guard_x=0.18, low_ball_rescue_x_window=0.72, grounded_low_receive_airborne_margin=0.12, with prior x_margin=0.04 and low_ball_rescue_horizon=0.06; selected on development seeds after bounded scalar probes; no structural rule changed.","This is scalar/config tuning, not structural heuristic improvement. Built-in mean improves but remains below baseline-rnn mean 0.12, so it still cannot support a neural-beating heuristic claim.",Use improved-tuned v2 as the stronger scalar/config baseline; future structural edits must beat both current improved and improved-tuned v2 across the fixed development opponent pool before holdout.
2026-05-26T23:54:02+00:00,SlimeVolley-v0,improved-tuned,random,v0,random policy,scalar/config tuning,dev,9000,9050,50,4.66,0.62,5,2,5,50,0,0,1.0,4.66,39838,2.901187,pass,pass,088c70f,035738e1eb64,14,14,"Generation-4 scalar/config tuned v2 improved-tuned: contact_x_window=0.14, high_arc_horizon=0.85, overcommit_guard_x=0.18, low_ball_rescue_x_window=0.72, grounded_low_receive_airborne_margin=0.12, with prior x_margin=0.04 and low_ball_rescue_horizon=0.06; selected on development seeds after bounded scalar probes; no structural rule changed.","This is scalar/config tuning, not structural heuristic improvement. Built-in mean improves but remains below baseline-rnn mean 0.12, so it still cannot support a neural-beating heuristic claim.",Use improved-tuned v2 as the stronger scalar/config baseline; future structural edits must beat both current improved and improved-tuned v2 across the fixed development opponent pool before holdout.
2026-05-26T23:54:05+00:00,SlimeVolley-v0,improved-tuned,initial,v0,frozen heuristic,scalar/config tuning,dev,9000,9050,50,4.56,0.697424,5,2,5,50,0,0,1.0,4.56,45426,2.964343,pass,pass,088c70f,035738e1eb64,14,14,"Generation-4 scalar/config tuned v2 improved-tuned: contact_x_window=0.14, high_arc_horizon=0.85, overcommit_guard_x=0.18, low_ball_rescue_x_window=0.72, grounded_low_receive_airborne_margin=0.12, with prior x_margin=0.04 and low_ball_rescue_horizon=0.06; selected on development seeds after bounded scalar probes; no structural rule changed.","This is scalar/config tuning, not structural heuristic improvement. Built-in mean improves but remains below baseline-rnn mean 0.12, so it still cannot support a neural-beating heuristic claim.",Use improved-tuned v2 as the stronger scalar/config baseline; future structural edits must beat both current improved and improved-tuned v2 across the fixed development opponent pool before holdout.
2026-05-26T23:54:09+00:00,SlimeVolley-v0,improved-tuned,improved-v0,v0,archived heuristic,scalar/config tuning,dev,9000,9050,50,4.6,0.72111,5,2,5,50,0,0,1.0,4.6,44549,2.937217,pass,pass,088c70f,035738e1eb64,14,14,"Generation-4 scalar/config tuned v2 improved-tuned: contact_x_window=0.14, high_arc_horizon=0.85, overcommit_guard_x=0.18, low_ball_rescue_x_window=0.72, grounded_low_receive_airborne_margin=0.12, with prior x_margin=0.04 and low_ball_rescue_horizon=0.06; selected on development seeds after bounded scalar probes; no structural rule changed.","This is scalar/config tuning, not structural heuristic improvement. Built-in mean improves but remains below baseline-rnn mean 0.12, so it still cannot support a neural-beating heuristic claim.",Use improved-tuned v2 as the stronger scalar/config baseline; future structural edits must beat both current improved and improved-tuned v2 across the fixed development opponent pool before holdout.
2026-05-26T23:54:14+00:00,SlimeVolley-v0,improved-tuned,improved-v2,v2,archived heuristic,scalar/config tuning,dev,9000,9050,50,4.38,1.26317,5,-3,5,49,1,0,0.98,4.38,71170,4.632836,pass,pass,088c70f,035738e1eb64,14,14,"Generation-4 scalar/config tuned v2 improved-tuned: contact_x_window=0.14, high_arc_horizon=0.85, overcommit_guard_x=0.18, low_ball_rescue_x_window=0.72, grounded_low_receive_airborne_margin=0.12, with prior x_margin=0.04 and low_ball_rescue_horizon=0.06; selected on development seeds after bounded scalar probes; no structural rule changed.","This is scalar/config tuning, not structural heuristic improvement. Built-in mean improves but remains below baseline-rnn mean 0.12, so it still cannot support a neural-beating heuristic claim.",Use improved-tuned v2 as the stronger scalar/config baseline; future structural edits must beat both current improved and improved-tuned v2 across the fixed development opponent pool before holdout.
2026-05-26T23:54:23+00:00,SlimeVolley-v0,improved-tuned,improved-v3,v3,archived heuristic,scalar/config tuning,dev,9000,9050,50,2.38,1.56064,2,-1,5,42,1,7,0.84,2.38,142137,9.258773,pass,pass,088c70f,035738e1eb64,14,14,"Generation-4 scalar/config tuned v2 improved-tuned: contact_x_window=0.14, high_arc_horizon=0.85, overcommit_guard_x=0.18, low_ball_rescue_x_window=0.72, grounded_low_receive_airborne_margin=0.12, with prior x_margin=0.04 and low_ball_rescue_horizon=0.06; selected on development seeds after bounded scalar probes; no structural rule changed.","This is scalar/config tuning, not structural heuristic improvement. Built-in mean improves but remains below baseline-rnn mean 0.12, so it still cannot support a neural-beating heuristic claim.",Use improved-tuned v2 as the stronger scalar/config baseline; future structural edits must beat both current improved and improved-tuned v2 across the fixed development opponent pool before holdout.
2026-05-26T23:54:33+00:00,SlimeVolley-v0,improved-tuned,improved-v4,v4,archived heuristic,scalar/config tuning,dev,9000,9050,50,2.08,1.62284,2,-2,5,40,1,9,0.8,2.08,144565,9.731651,pass,pass,088c70f,035738e1eb64,14,14,"Generation-4 scalar/config tuned v2 improved-tuned: contact_x_window=0.14, high_arc_horizon=0.85, overcommit_guard_x=0.18, low_ball_rescue_x_window=0.72, grounded_low_receive_airborne_margin=0.12, with prior x_margin=0.04 and low_ball_rescue_horizon=0.06; selected on development seeds after bounded scalar probes; no structural rule changed.","This is scalar/config tuning, not structural heuristic improvement. Built-in mean improves but remains below baseline-rnn mean 0.12, so it still cannot support a neural-beating heuristic claim.",Use improved-tuned v2 as the stronger scalar/config baseline; future structural edits must beat both current improved and improved-tuned v2 across the fixed development opponent pool before holdout.
2026-05-26T23:54:44+00:00,SlimeVolley-v0,improved-tuned,improved-v5,v5,archived heuristic,scalar/config tuning,dev,9000,9050,50,1.22,1.44624,1,-1,5,31,5,14,0.62,1.22,147554,10.027856,pass,pass,088c70f,035738e1eb64,14,14,"Generation-4 scalar/config tuned v2 improved-tuned: contact_x_window=0.14, high_arc_horizon=0.85, overcommit_guard_x=0.18, low_ball_rescue_x_window=0.72, grounded_low_receive_airborne_margin=0.12, with prior x_margin=0.04 and low_ball_rescue_horizon=0.06; selected on development seeds after bounded scalar probes; no structural rule changed.","This is scalar/config tuning, not structural heuristic improvement. Built-in mean improves but remains below baseline-rnn mean 0.12, so it still cannot support a neural-beating heuristic claim.",Use improved-tuned v2 as the stronger scalar/config baseline; future structural edits must beat both current improved and improved-tuned v2 across the fixed development opponent pool before holdout.
2026-05-26T23:54:54+00:00,SlimeVolley-v0,improved-tuned,improved-v6,v6,archived heuristic,scalar/config tuning,dev,9000,9050,50,1.2,1.44222,1,-1,5,31,5,14,0.62,1.2,147554,10.033431,pass,pass,088c70f,035738e1eb64,14,14,"Generation-4 scalar/config tuned v2 improved-tuned: contact_x_window=0.14, high_arc_horizon=0.85, overcommit_guard_x=0.18, low_ball_rescue_x_window=0.72, grounded_low_receive_airborne_margin=0.12, with prior x_margin=0.04 and low_ball_rescue_horizon=0.06; selected on development seeds after bounded scalar probes; no structural rule changed.","This is scalar/config tuning, not structural heuristic improvement. Built-in mean improves but remains below baseline-rnn mean 0.12, so it still cannot support a neural-beating heuristic claim.",Use improved-tuned v2 as the stronger scalar/config baseline; future structural edits must beat both current improved and improved-tuned v2 across the fixed development opponent pool before holdout.
2026-05-27T00:12:13+00:00,SlimeVolley-v0,attack,builtin,slimevolleygym-baseline-rnn,built-in baseline,structural policy improvement,dev,9000,9050,50,-0.3,1.04403,0,-4,3,7,18,25,0.14,-0.3,150000,10.758413,pass,pass,088c70f,df65ff50ca42,15,15,Generation-4 structural attack candidate: add a narrow late_contact_attack forward+jump rule to improved-tuned v2 for low descending balls moving toward the opponent when the agent is slightly behind contact.,"Partial structural progress only. Built-in mean improves versus improved-tuned v2 but remains below baseline-rnn mean 0.12, and development checks regress nearest archived opponents improved-v5 and improved-v6 versus the scalar baseline.",Do not promote attack over improved-tuned v2. Future work should diagnose active return placement that raises built-in wins without regressing improved-v5/improved-v6 before holdout.
2026-05-27T00:12:16+00:00,SlimeVolley-v0,attack,random,v0,random policy,structural policy improvement,dev,9000,9050,50,4.8,0.52915,5,2,5,50,0,0,1.0,4.8,37905,2.897269,pass,pass,088c70f,df65ff50ca42,15,15,Generation-4 structural attack candidate: add a narrow late_contact_attack forward+jump rule to improved-tuned v2 for low descending balls moving toward the opponent when the agent is slightly behind contact.,"Partial structural progress only. Built-in mean improves versus improved-tuned v2 but remains below baseline-rnn mean 0.12, and development checks regress nearest archived opponents improved-v5 and improved-v6 versus the scalar baseline.",Do not promote attack over improved-tuned v2. Future work should diagnose active return placement that raises built-in wins without regressing improved-v5/improved-v6 before holdout.
2026-05-27T00:12:20+00:00,SlimeVolley-v0,attack,initial,v0,frozen heuristic,structural policy improvement,dev,9000,9050,50,4.7,0.640312,5,2,5,50,0,0,1.0,4.7,44007,3.157386,pass,pass,088c70f,df65ff50ca42,15,15,Generation-4 structural attack candidate: add a narrow late_contact_attack forward+jump rule to improved-tuned v2 for low descending balls moving toward the opponent when the agent is slightly behind contact.,"Partial structural progress only. Built-in mean improves versus improved-tuned v2 but remains below baseline-rnn mean 0.12, and development checks regress nearest archived opponents improved-v5 and improved-v6 versus the scalar baseline.",Do not promote attack over improved-tuned v2. Future work should diagnose active return placement that raises built-in wins without regressing improved-v5/improved-v6 before holdout.
2026-05-27T00:12:23+00:00,SlimeVolley-v0,attack,improved-v0,v0,archived heuristic,structural policy improvement,dev,9000,9050,50,4.74,0.558928,5,2,5,50,0,0,1.0,4.74,44346,3.022505,pass,pass,088c70f,df65ff50ca42,15,15,Generation-4 structural attack candidate: add a narrow late_contact_attack forward+jump rule to improved-tuned v2 for low descending balls moving toward the opponent when the agent is slightly behind contact.,"Partial structural progress only. Built-in mean improves versus improved-tuned v2 but remains below baseline-rnn mean 0.12, and development checks regress nearest archived opponents improved-v5 and improved-v6 versus the scalar baseline.",Do not promote attack over improved-tuned v2. Future work should diagnose active return placement that raises built-in wins without regressing improved-v5/improved-v6 before holdout.
2026-05-27T00:12:29+00:00,SlimeVolley-v0,attack,improved-v2,v2,archived heuristic,structural policy improvement,dev,9000,9050,50,4.36,1.30782,5,-3,5,49,1,0,0.98,4.36,74158,5.164251,pass,pass,088c70f,df65ff50ca42,15,15,Generation-4 structural attack candidate: add a narrow late_contact_attack forward+jump rule to improved-tuned v2 for low descending balls moving toward the opponent when the agent is slightly behind contact.,"Partial structural progress only. Built-in mean improves versus improved-tuned v2 but remains below baseline-rnn mean 0.12, and development checks regress nearest archived opponents improved-v5 and improved-v6 versus the scalar baseline.",Do not promote attack over improved-tuned v2. Future work should diagnose active return placement that raises built-in wins without regressing improved-v5/improved-v6 before holdout.
2026-05-27T00:12:39+00:00,SlimeVolley-v0,attack,improved-v3,v3,archived heuristic,structural policy improvement,dev,9000,9050,50,2.62,1.56064,3,-1,5,46,1,3,0.92,2.62,138953,9.60981,pass,pass,088c70f,df65ff50ca42,15,15,Generation-4 structural attack candidate: add a narrow late_contact_attack forward+jump rule to improved-tuned v2 for low descending balls moving toward the opponent when the agent is slightly behind contact.,"Partial structural progress only. Built-in mean improves versus improved-tuned v2 but remains below baseline-rnn mean 0.12, and development checks regress nearest archived opponents improved-v5 and improved-v6 versus the scalar baseline.",Do not promote attack over improved-tuned v2. Future work should diagnose active return placement that raises built-in wins without regressing improved-v5/improved-v6 before holdout.
2026-05-27T00:12:49+00:00,SlimeVolley-v0,attack,improved-v4,v4,archived heuristic,structural policy improvement,dev,9000,9050,50,2.16,1.72464,2,-1,5,40,3,7,0.8,2.16,143423,10.026268,pass,pass,088c70f,df65ff50ca42,15,15,Generation-4 structural attack candidate: add a narrow late_contact_attack forward+jump rule to improved-tuned v2 for low descending balls moving toward the opponent when the agent is slightly behind contact.,"Partial structural progress only. Built-in mean improves versus improved-tuned v2 but remains below baseline-rnn mean 0.12, and development checks regress nearest archived opponents improved-v5 and improved-v6 versus the scalar baseline.",Do not promote attack over improved-tuned v2. Future work should diagnose active return placement that raises built-in wins without regressing improved-v5/improved-v6 before holdout.
2026-05-27T00:13:00+00:00,SlimeVolley-v0,attack,improved-v5,v5,archived heuristic,structural policy improvement,dev,9000,9050,50,1.08,1.76454,1,-3,5,30,8,12,0.6,1.08,148079,10.580726,pass,pass,088c70f,df65ff50ca42,15,15,Generation-4 structural attack candidate: add a narrow late_contact_attack forward+jump rule to improved-tuned v2 for low descending balls moving toward the opponent when the agent is slightly behind contact.,"Partial structural progress only. Built-in mean improves versus improved-tuned v2 but remains below baseline-rnn mean 0.12, and development checks regress nearest archived opponents improved-v5 and improved-v6 versus the scalar baseline.",Do not promote attack over improved-tuned v2. Future work should diagnose active return placement that raises built-in wins without regressing improved-v5/improved-v6 before holdout.
2026-05-27T00:13:11+00:00,SlimeVolley-v0,attack,improved-v6,v6,archived heuristic,structural policy improvement,dev,9000,9050,50,1.06,1.73678,1,-3,5,30,8,12,0.6,1.06,148079,10.532863,pass,pass,088c70f,df65ff50ca42,15,15,Generation-4 structural attack candidate: add a narrow late_contact_attack forward+jump rule to improved-tuned v2 for low descending balls moving toward the opponent when the agent is slightly behind contact.,"Partial structural progress only. Built-in mean improves versus improved-tuned v2 but remains below baseline-rnn mean 0.12, and development checks regress nearest archived opponents improved-v5 and improved-v6 versus the scalar baseline.",Do not promote attack over improved-tuned v2. Future work should diagnose active return placement that raises built-in wins without regressing improved-v5/improved-v6 before holdout.
2026-05-27T00:45:08+00:00,SlimeVolley-v0,attack,builtin,slimevolleygym-baseline-rnn,built-in baseline,logging/diagnostics change,dev,9000,9050,50,-0.3,1.04403,0,-4,3,7,18,25,0.14,-0.3,150000,10.891118,pass,pass,088c70f,df65ff50ca42,16,15,Generation-4 development-only trace refresh for attack vs builtin after joint scalar-search failure; no policy code changed.,Attack still trails baseline-rnn and regresses nearest archives; collect point-event traces to identify a structural return-placement rule without opening holdout or audit seeds.,Compare attack loss/win state buckets against baseline-rnn traces and test one interpretable contact-placement rule on development seeds only.
2026-05-27T00:45:37+00:00,SlimeVolley-v0,baseline-rnn,builtin,slimevolleygym-baseline-rnn,built-in baseline,logging/diagnostics change,dev,9000,9050,50,0.12,0.97242,0,-2,2,18,12,20,0.36,0.12,150000,9.617493,pass,pass,088c70f,df65ff50ca42,16,15,Generation-4 development-only trace refresh for baseline-rnn comparator vs builtin; no policy code changed.,Use comparator traces only for diagnosis; do not promote hidden neural runtime behavior into the maintained heuristic.,Compare baseline-rnn point-event state/action buckets with attack and extract only transparent rule candidates for dev-only testing.
2026-05-27T02:31:40+00:00,SlimeVolley-v0,rally-serve,builtin,slimevolleygym-baseline-rnn,built-in baseline,structural policy improvement,dev,9000,9050,50,0.14,0.824864,0,-2,3,13,8,29,0.26,0.14,150000,10.338062,pass,pass,5f7667a,732e954236a7,17,4,Generation-4 rally-serve candidate: add point-reset serve detector on top of late-contact attack plus scalar/config fields that beat baseline-rnn on built-in development seeds.,Development evidence: beats baseline-rnn on built-in seeds 9000..9049 but still requires holdout and audit evaluation before any final claim; fixed opponent pool is logged to detect archive regressions.,"If tests and fixed-pool checks remain acceptable, freeze this candidate and evaluate only through the predeclared final/audit protocol; do not tune on holdout."
2026-05-27T02:31:44+00:00,SlimeVolley-v0,rally-serve,random,v0,random policy,structural policy improvement,dev,9000,9050,50,4.74,0.558928,5,2,5,50,0,0,1.0,4.74,38217,3.333696,pass,pass,5f7667a,478dc7ae7658,17,4,Generation-4 rally-serve candidate: add point-reset serve detector on top of late-contact attack plus scalar/config fields that beat baseline-rnn on built-in development seeds.,Development evidence: beats baseline-rnn on built-in seeds 9000..9049 but still requires holdout and audit evaluation before any final claim; fixed opponent pool is logged to detect archive regressions.,"If tests and fixed-pool checks remain acceptable, freeze this candidate and evaluate only through the predeclared final/audit protocol; do not tune on holdout."
2026-05-27T02:31:48+00:00,SlimeVolley-v0,rally-serve,initial,v0,frozen heuristic,structural policy improvement,dev,9000,9050,50,4.68,0.614492,5,2,5,50,0,0,1.0,4.68,44634,3.682572,pass,pass,5f7667a,93b227693212,17,4,Generation-4 rally-serve candidate: add point-reset serve detector on top of late-contact attack plus scalar/config fields that beat baseline-rnn on built-in development seeds.,Development evidence: beats baseline-rnn on built-in seeds 9000..9049 but still requires holdout and audit evaluation before any final claim; fixed opponent pool is logged to detect archive regressions.,"If tests and fixed-pool checks remain acceptable, freeze this candidate and evaluate only through the predeclared final/audit protocol; do not tune on holdout."
2026-05-27T02:31:53+00:00,SlimeVolley-v0,rally-serve,improved-v0,v0,archived heuristic,structural policy improvement,dev,9000,9050,50,4.7,0.574456,5,2,5,50,0,0,1.0,4.7,43242,3.479102,pass,pass,5f7667a,178ad2a0ce9f,17,4,Generation-4 rally-serve candidate: add point-reset serve detector on top of late-contact attack plus scalar/config fields that beat baseline-rnn on built-in development seeds.,Development evidence: beats baseline-rnn on built-in seeds 9000..9049 but still requires holdout and audit evaluation before any final claim; fixed opponent pool is logged to detect archive regressions.,"If tests and fixed-pool checks remain acceptable, freeze this candidate and evaluate only through the predeclared final/audit protocol; do not tune on holdout."
2026-05-27T02:32:00+00:00,SlimeVolley-v0,rally-serve,improved-v2,v2,archived heuristic,structural policy improvement,dev,9000,9050,50,4.38,1.07499,5,-1,5,49,1,0,0.98,4.38,76391,6.094672,pass,pass,5f7667a,b4226dc5afd9,17,4,Generation-4 rally-serve candidate: add point-reset serve detector on top of late-contact attack plus scalar/config fields that beat baseline-rnn on built-in development seeds.,Development evidence: beats baseline-rnn on built-in seeds 9000..9049 but still requires holdout and audit evaluation before any final claim; fixed opponent pool is logged to detect archive regressions.,"If tests and fixed-pool checks remain acceptable, freeze this candidate and evaluate only through the predeclared final/audit protocol; do not tune on holdout."
2026-05-27T02:32:11+00:00,SlimeVolley-v0,rally-serve,improved-v3,v3,archived heuristic,structural policy improvement,dev,9000,9050,50,2.98,1.43513,3,0,5,48,0,2,0.96,2.98,138122,10.791262,pass,pass,5f7667a,d0c7f1676bbd,17,4,Generation-4 rally-serve candidate: add point-reset serve detector on top of late-contact attack plus scalar/config fields that beat baseline-rnn on built-in development seeds.,Development evidence: beats baseline-rnn on built-in seeds 9000..9049 but still requires holdout and audit evaluation before any final claim; fixed opponent pool is logged to detect archive regressions.,"If tests and fixed-pool checks remain acceptable, freeze this candidate and evaluate only through the predeclared final/audit protocol; do not tune on holdout."
2026-05-27T02:32:24+00:00,SlimeVolley-v0,rally-serve,improved-v4,v4,archived heuristic,structural policy improvement,dev,9000,9050,50,2.34,1.46438,2,0,5,44,0,6,0.88,2.34,143814,12.087026,pass,pass,5f7667a,4edd926b731c,17,4,Generation-4 rally-serve candidate: add point-reset serve detector on top of late-contact attack plus scalar/config fields that beat baseline-rnn on built-in development seeds.,Development evidence: beats baseline-rnn on built-in seeds 9000..9049 but still requires holdout and audit evaluation before any final claim; fixed opponent pool is logged to detect archive regressions.,"If tests and fixed-pool checks remain acceptable, freeze this candidate and evaluate only through the predeclared final/audit protocol; do not tune on holdout."
