timestamp,environment,policy_version,opponent_name,opponent_version,opponent_kind,change_type,split,seed_start,seed_stop_exclusive,episodes,mean,std,median,min,max,wins,losses,draws,win_rate,life_difference_mean,environment_steps,wall_clock_seconds,pass_fail,tests_pass_fail,git_commit,diff_identifier,agent_iterations,code_edits,change_summary,failure_analysis,next_hypothesis
2026-05-25T18:20:19+00:00,SlimeVolley-v0,improved-v0,random,v0,random policy,evaluation-harness change,dev,3000,3050,50,1.74,2.26989,2,-3,5,40,10,0,0.8,1.74,33848,2.430194,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 13/36: improved-v0 vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:22+00:00,SlimeVolley-v0,improved-v0,initial,v0,frozen heuristic,evaluation-harness change,dev,3000,3050,50,-0.4,2.48193,-1,-5,5,22,28,0,0.44,-0.4,39099,2.505702,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 14/36: improved-v0 vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:24+00:00,SlimeVolley-v0,improved-v0,improved-v0,v0,archived heuristic,evaluation-harness change,dev,3000,3050,50,0.02,2.37057,1,-4,5,27,23,0,0.54,0.02,39556,2.523164,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 15/36: improved-v0 vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:27+00:00,SlimeVolley-v0,improved-v0,improved-v1,v1,archived heuristic,evaluation-harness change,dev,3000,3050,50,-2.32,2.09227,-3,-5,5,6,44,0,0.12,-2.32,40575,2.653613,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 16/36: improved-v0 vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:30+00:00,SlimeVolley-v0,improved-v0,improved-v2,v2,archived heuristic,evaluation-harness change,dev,3000,3050,50,-2.32,2.09227,-3,-5,5,6,44,0,0.12,-2.32,40575,2.621651,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 17/36: improved-v0 vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:33+00:00,SlimeVolley-v0,improved-v0,improved,current,current heuristic,evaluation-harness change,dev,3000,3050,50,-3.42,1.55035,-4,-5,2,2,48,0,0.04,-3.42,39271,2.579385,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 18/36: improved-v0 vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:36+00:00,SlimeVolley-v0,improved-v1,random,v0,random policy,evaluation-harness change,dev,3000,3050,50,2.98,1.71453,3,-2,5,47,3,0,0.94,2.98,34609,2.505783,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 19/36: improved-v1 vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:39+00:00,SlimeVolley-v0,improved-v1,initial,v0,frozen heuristic,evaluation-harness change,dev,3000,3050,50,2.38,1.91719,3,-3,5,43,7,0,0.86,2.38,41430,2.658591,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 20/36: improved-v1 vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:42+00:00,SlimeVolley-v0,improved-v1,improved-v0,v0,archived heuristic,evaluation-harness change,dev,3000,3050,50,2.74,1.58506,3,-1,5,47,3,0,0.94,2.74,41468,2.701281,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 21/36: improved-v1 vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:45+00:00,SlimeVolley-v0,improved-v1,improved-v1,v1,archived heuristic,evaluation-harness change,dev,3000,3050,50,-0.04,2.69043,-1,-5,5,24,26,0,0.48,-0.04,54364,3.445091,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 22/36: improved-v1 vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:49+00:00,SlimeVolley-v0,improved-v1,improved-v2,v2,archived heuristic,evaluation-harness change,dev,3000,3050,50,-0.04,2.69043,-1,-5,5,24,26,0,0.48,-0.04,54364,3.610383,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 23/36: improved-v1 vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:53+00:00,SlimeVolley-v0,improved-v1,improved,current,current heuristic,evaluation-harness change,dev,3000,3050,50,-2.86,1.78897,-3,-5,3,3,47,0,0.06,-2.86,58984,3.917946,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 24/36: improved-v1 vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:56+00:00,SlimeVolley-v0,improved-v2,random,v0,random policy,evaluation-harness change,dev,3000,3050,50,2.98,1.71453,3,-2,5,47,3,0,0.94,2.98,34609,2.480522,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 25/36: improved-v2 vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:59+00:00,SlimeVolley-v0,improved-v2,initial,v0,frozen heuristic,evaluation-harness change,dev,3000,3050,50,2.38,1.91719,3,-3,5,43,7,0,0.86,2.38,41430,2.648984,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 26/36: improved-v2 vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:21:02+00:00,SlimeVolley-v0,improved-v2,improved-v0,v0,archived heuristic,evaluation-harness change,dev,3000,3050,50,2.74,1.58506,3,-1,5,47,3,0,0.94,2.74,41468,2.68839,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 27/36: improved-v2 vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:21:06+00:00,SlimeVolley-v0,improved-v2,improved-v1,v1,archived heuristic,evaluation-harness change,dev,3000,3050,50,-0.04,2.69043,-1,-5,5,24,26,0,0.48,-0.04,54364,3.485663,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 28/36: improved-v2 vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:21:10+00:00,SlimeVolley-v0,improved-v2,improved-v2,v2,archived heuristic,evaluation-harness change,dev,3000,3050,50,-0.04,2.69043,-1,-5,5,24,26,0,0.48,-0.04,54364,3.440689,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 29/36: improved-v2 vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:21:14+00:00,SlimeVolley-v0,improved-v2,improved,current,current heuristic,evaluation-harness change,dev,3000,3050,50,-2.86,1.78897,-3,-5,3,3,47,0,0.06,-2.86,58984,3.878075,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 30/36: improved-v2 vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:21:17+00:00,SlimeVolley-v0,improved,random,v0,random policy,evaluation-harness change,dev,3000,3050,50,3.8,1.14891,4,1,5,50,0,0,1.0,3.8,34877,2.560539,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 31/36: improved vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:21:19+00:00,SlimeVolley-v0,improved,initial,v0,frozen heuristic,evaluation-harness change,dev,3000,3050,50,3.4,1.76635,4,-2,5,46,4,0,0.92,3.4,40744,2.61541,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 32/36: improved vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:21:22+00:00,SlimeVolley-v0,improved,improved-v0,v0,archived heuristic,evaluation-harness change,dev,3000,3050,50,3.54,1.56474,4,-1,5,48,2,0,0.96,3.54,40794,2.638028,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 33/36: improved vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:21:27+00:00,SlimeVolley-v0,improved,improved-v1,v1,archived heuristic,evaluation-harness change,dev,3000,3050,50,2.92,1.93742,3,-3,5,45,5,0,0.9,2.92,59027,3.808832,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 34/36: improved vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:21:31+00:00,SlimeVolley-v0,improved,improved-v2,v2,archived heuristic,evaluation-harness change,dev,3000,3050,50,2.92,1.93742,3,-3,5,45,5,0,0.9,2.92,59027,3.819284,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 35/36: improved vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:21:39+00:00,SlimeVolley-v0,improved,improved,current,current heuristic,evaluation-harness change,dev,3000,3050,50,0.34,2.62762,1,-5,5,28,19,3,0.56,0.34,115251,7.463978,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 36/36: improved vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:32:58+00:00,SlimeVolley-v0,random,builtin,slimevolleygym-baseline-rnn,built-in baseline,evaluation-harness change,holdout,4000,4050,50,-4.72,0.567098,-5,-5,-3,0,50,0,0.0,-4.72,28889,1.896624,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 1/25: random vs builtin. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:33:00+00:00,SlimeVolley-v0,random,random,v0,random policy,evaluation-harness change,holdout,4000,4050,50,-0.66,2.63522,-1,-5,4,21,29,0,0.42,-0.66,32340,2.236255,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 2/25: random vs random. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:33:03+00:00,SlimeVolley-v0,random,initial,v0,frozen heuristic,evaluation-harness change,holdout,4000,4050,50,-1.9,2.52389,-2,-5,3,13,37,0,0.26,-1.9,32598,2.264771,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 3/25: random vs initial. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:33:06+00:00,SlimeVolley-v0,random,improved-v0,v0,archived heuristic,evaluation-harness change,holdout,4000,4050,50,-1.68,2.38696,-2,-5,3,14,36,0,0.28,-1.68,33993,2.446925,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 4/25: random vs improved-v0. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:33:09+00:00,SlimeVolley-v0,random,improved-v2,v2,archived heuristic,evaluation-harness change,holdout,4000,4050,50,-3.36,1.19599,-3,-5,-1,0,50,0,0.0,-3.36,33082,2.336939,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 5/25: random vs improved-v2. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:33:11+00:00,SlimeVolley-v0,initial,builtin,slimevolleygym-baseline-rnn,built-in baseline,evaluation-harness change,holdout,4000,4050,50,-4.68,0.676461,-5,-5,-2,0,50,0,0.0,-4.68,33876,1.985157,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 6/25: initial vs builtin. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:33:14+00:00,SlimeVolley-v0,initial,random,v0,random policy,evaluation-harness change,holdout,4000,4050,50,1,2.73496,1,-5,5,36,14,0,0.72,1.0,34722,2.47322,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 7/25: initial vs random. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:33:16+00:00,SlimeVolley-v0,initial,initial,v0,frozen heuristic,evaluation-harness change,holdout,4000,4050,50,-0.46,3.16361,-1,-5,5,24,26,0,0.48,-0.46,35270,2.156655,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 8/25: initial vs initial. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:33:19+00:00,SlimeVolley-v0,initial,improved-v0,v0,archived heuristic,evaluation-harness change,holdout,4000,4050,50,-0.16,2.90076,1,-5,5,26,24,0,0.52,-0.16,37355,2.418156,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 9/25: initial vs improved-v0. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:33:22+00:00,SlimeVolley-v0,initial,improved-v2,v2,archived heuristic,evaluation-harness change,holdout,4000,4050,50,-2.24,2.36271,-3,-5,5,9,41,0,0.18,-2.24,39535,2.623116,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 10/25: initial vs improved-v2. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:33:24+00:00,SlimeVolley-v0,tuned,builtin,slimevolleygym-baseline-rnn,built-in baseline,evaluation-harness change,holdout,4000,4050,50,-4.78,0.501597,-5,-5,-3,0,50,0,0.0,-4.78,34808,1.923964,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 11/25: tuned vs builtin. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:33:27+00:00,SlimeVolley-v0,tuned,random,v0,random policy,evaluation-harness change,holdout,4000,4050,50,1.52,2.69993,2,-5,5,38,12,0,0.76,1.52,34823,2.427646,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 12/25: tuned vs random. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:33:29+00:00,SlimeVolley-v0,tuned,initial,v0,frozen heuristic,evaluation-harness change,holdout,4000,4050,50,0.38,3.18679,1,-5,5,29,21,0,0.58,0.38,36453,2.281075,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 13/25: tuned vs initial. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:33:32+00:00,SlimeVolley-v0,tuned,improved-v0,v0,archived heuristic,evaluation-harness change,holdout,4000,4050,50,0.7,2.85832,1,-5,5,33,17,0,0.66,0.7,38383,2.52053,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 14/25: tuned vs improved-v0. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:33:35+00:00,SlimeVolley-v0,tuned,improved-v2,v2,archived heuristic,evaluation-harness change,holdout,4000,4050,50,-1.9,2.46779,-2.5,-5,5,12,38,0,0.24,-1.9,43044,2.729502,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 15/25: tuned vs improved-v2. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:33:42+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,evaluation-harness change,holdout,4000,4050,50,-4.28,1.05906,-5,-5,0,0,49,1,0.0,-4.28,109720,6.374756,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 16/25: improved vs builtin. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:33:45+00:00,SlimeVolley-v0,improved,random,v0,random policy,evaluation-harness change,holdout,4000,4050,50,3.44,1.5641,4,-3,5,49,1,0,0.98,3.44,38386,2.741236,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 17/25: improved vs random. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:33:48+00:00,SlimeVolley-v0,improved,initial,v0,frozen heuristic,evaluation-harness change,holdout,4000,4050,50,3.46,1.53896,4,-3,5,49,1,0,0.98,3.46,41954,2.668597,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 18/25: improved vs initial. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:33:51+00:00,SlimeVolley-v0,improved,improved-v0,v0,archived heuristic,evaluation-harness change,holdout,4000,4050,50,3.3,1.55242,3.5,-3,5,49,1,0,0.98,3.3,42270,2.716435,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 19/25: improved vs improved-v0. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:33:56+00:00,SlimeVolley-v0,improved,improved-v2,v2,archived heuristic,evaluation-harness change,holdout,4000,4050,50,2.7,1.75784,3,-3,5,47,3,0,0.94,2.7,59614,3.778552,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 20/25: improved vs improved-v2. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:34:04+00:00,SlimeVolley-v0,baseline-rnn,builtin,slimevolleygym-baseline-rnn,built-in baseline,evaluation-harness change,holdout,4000,4050,50,-0.04,1.05754,0,-3,2,16,14,20,0.32,-0.04,150000,8.317847,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 21/25: baseline-rnn vs builtin. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:34:07+00:00,SlimeVolley-v0,baseline-rnn,random,v0,random policy,evaluation-harness change,holdout,4000,4050,50,4.9,0.3,5,4,5,50,0,0,1.0,4.9,30209,2.223836,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 22/25: baseline-rnn vs random. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:34:09+00:00,SlimeVolley-v0,baseline-rnn,initial,v0,frozen heuristic,evaluation-harness change,holdout,4000,4050,50,4.92,0.271293,5,4,5,50,0,0,1.0,4.92,33037,2.282741,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 23/25: baseline-rnn vs initial. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:34:12+00:00,SlimeVolley-v0,baseline-rnn,improved-v0,v0,archived heuristic,evaluation-harness change,holdout,4000,4050,50,4.9,0.3,5,4,5,50,0,0,1.0,4.9,32749,2.253775,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 24/25: baseline-rnn vs improved-v0. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T18:34:16+00:00,SlimeVolley-v0,baseline-rnn,improved-v2,v2,archived heuristic,evaluation-harness change,holdout,4000,4050,50,4.82,0.554617,5,2,5,50,0,0,1.0,4.82,50943,3.516162,pass,pass,088c70f,f4f9bce400cf,1,1,Final SlimeVolley holdout matchup 25/25: baseline-rnn vs improved-v2. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
