timestamp,environment,policy_version,opponent_name,opponent_version,opponent_kind,change_type,split,seed_start,seed_stop_exclusive,episodes,mean,std,median,min,max,wins,losses,draws,win_rate,life_difference_mean,environment_steps,wall_clock_seconds,pass_fail,tests_pass_fail,git_commit,diff_identifier,agent_iterations,code_edits,change_summary,failure_analysis,next_hypothesis
2026-05-24T18:56:10+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,logging/diagnostics change,dev,0,20,20,-5,0,-5,-5,-5,0,20,0,0.0,-5.0,21625,1.271573,pass,not_recorded,088c70f,b472d78b68a6,6,12,Add point-event diagnostics for improved SlimeVolley policy against built-in opponent on fixed dev seeds.,Built-in opponent remains unsolved after low-ball rescue; this run records per-point state/action diagnostics for targeted failure analysis.,"Use point-event traces to identify whether next structural change should target serve, net attack, or defensive positioning."
2026-05-24T18:58:54+00:00,SlimeVolley-v0,baseline-rnn,builtin,slimevolleygym-baseline-rnn,built-in baseline,neural/RL baseline,dev,0,20,20,-0.2,1.4,0,-3,4,2,6,12,0.1,-0.2,60000,2.924429,pass,not_recorded,088c70f,47d43d07bb5a,6,13,Evaluate slimevolleygym built-in 120-parameter RNN as baseline-rnn comparator against builtin on fixed dev seeds.,"No failure observed; this is a pretrained neural/RNN comparator, not a heuristic policy improvement.",Use baseline-rnn to bound how far transparent heuristics remain from the shipped neural baseline before any holdout run.
2026-05-24T18:58:55+00:00,SlimeVolley-v0,baseline-rnn,random,v0,random policy,neural/RL baseline,dev,0,20,20,4.9,0.3,5,4,5,20,0,0,1.0,4.9,10717,0.61453,pass,not_recorded,088c70f,47d43d07bb5a,6,13,Evaluate slimevolleygym built-in 120-parameter RNN as baseline-rnn comparator against random on fixed dev seeds.,"No failure observed; this is a pretrained neural/RNN comparator, not a heuristic policy improvement.",Use baseline-rnn to bound how far transparent heuristics remain from the shipped neural baseline before any holdout run.
2026-05-24T18:58:55+00:00,SlimeVolley-v0,baseline-rnn,initial,v0,frozen heuristic,neural/RL baseline,dev,0,20,20,4.85,0.357071,5,4,5,20,0,0,1.0,4.85,12169,0.631268,pass,not_recorded,088c70f,47d43d07bb5a,6,13,Evaluate slimevolleygym built-in 120-parameter RNN as baseline-rnn comparator against initial on fixed dev seeds.,"No failure observed; this is a pretrained neural/RNN comparator, not a heuristic policy improvement.",Use baseline-rnn to bound how far transparent heuristics remain from the shipped neural baseline before any holdout run.
2026-05-24T18:58:56+00:00,SlimeVolley-v0,baseline-rnn,improved-v0,v0,archived heuristic,neural/RL baseline,dev,0,20,20,4.9,0.3,5,4,5,20,0,0,1.0,4.9,12761,0.677847,pass,not_recorded,088c70f,47d43d07bb5a,6,13,Evaluate slimevolleygym built-in 120-parameter RNN as baseline-rnn comparator against improved-v0 on fixed dev seeds.,"No failure observed; this is a pretrained neural/RNN comparator, not a heuristic policy improvement.",Use baseline-rnn to bound how far transparent heuristics remain from the shipped neural baseline before any holdout run.
2026-05-24T19:15:16+00:00,SlimeVolley-v0,random,random,v0,random policy,evaluation-harness change,dev,0,20,20,-0.15,2.61295,0,-5,4,10,10,0,0.5,-0.15,12947,0.889439,pass,not_recorded,088c70f,80e0d0c77375,7,18,SlimeVolley round-robin tournament matchup 1/16: random vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:15:16+00:00,SlimeVolley-v0,random,initial,v0,frozen heuristic,evaluation-harness change,dev,0,20,20,-2.25,1.66958,-2,-5,2,2,18,0,0.1,-2.25,13848,0.784562,pass,not_recorded,088c70f,80e0d0c77375,7,18,SlimeVolley round-robin tournament matchup 2/16: random vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:15:17+00:00,SlimeVolley-v0,random,improved-v0,v0,archived heuristic,evaluation-harness change,dev,0,20,20,-2.5,1.5,-2.5,-5,2,1,19,0,0.05,-2.5,13949,0.810774,pass,not_recorded,088c70f,80e0d0c77375,7,18,SlimeVolley round-robin tournament matchup 3/16: random vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:15:18+00:00,SlimeVolley-v0,random,improved,current,current heuristic,evaluation-harness change,dev,0,20,20,-2.9,1.60935,-3,-5,2,1,19,0,0.05,-2.9,14488,0.835575,pass,not_recorded,088c70f,80e0d0c77375,7,18,SlimeVolley round-robin tournament matchup 4/16: random vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:15:19+00:00,SlimeVolley-v0,initial,random,v0,random policy,evaluation-harness change,dev,0,20,20,1.9,2.46779,2,-3,5,16,4,0,0.8,1.9,13432,0.771284,pass,not_recorded,088c70f,80e0d0c77375,7,18,SlimeVolley round-robin tournament matchup 5/16: initial vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:15:20+00:00,SlimeVolley-v0,initial,initial,v0,frozen heuristic,evaluation-harness change,dev,0,20,20,0.25,2.50749,1,-5,5,11,9,0,0.55,0.25,16067,0.819107,pass,not_recorded,088c70f,80e0d0c77375,7,18,SlimeVolley round-robin tournament matchup 6/16: initial vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:15:21+00:00,SlimeVolley-v0,initial,improved-v0,v0,archived heuristic,evaluation-harness change,dev,0,20,20,-0.15,2.47538,-1,-5,4,8,12,0,0.4,-0.15,16379,0.84044,pass,not_recorded,088c70f,80e0d0c77375,7,18,SlimeVolley round-robin tournament matchup 7/16: initial vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:15:22+00:00,SlimeVolley-v0,initial,improved,current,current heuristic,evaluation-harness change,dev,0,20,20,-2.5,1.96214,-3,-5,2,3,17,0,0.15,-2.5,16544,0.843746,pass,not_recorded,088c70f,80e0d0c77375,7,18,SlimeVolley round-robin tournament matchup 8/16: initial vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:15:22+00:00,SlimeVolley-v0,improved-v0,random,v0,random policy,evaluation-harness change,dev,0,20,20,1.6,3.00666,3,-4,5,13,7,0,0.65,1.6,13098,0.771692,pass,not_recorded,088c70f,80e0d0c77375,7,18,SlimeVolley round-robin tournament matchup 9/16: improved-v0 vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:15:23+00:00,SlimeVolley-v0,improved-v0,initial,v0,frozen heuristic,evaluation-harness change,dev,0,20,20,0.4,2.67208,1.5,-5,4,11,9,0,0.55,0.4,15396,0.773973,pass,not_recorded,088c70f,80e0d0c77375,7,18,SlimeVolley round-robin tournament matchup 10/16: improved-v0 vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:15:24+00:00,SlimeVolley-v0,improved-v0,improved-v0,v0,archived heuristic,evaluation-harness change,dev,0,20,20,0.25,2.75454,0,-5,4,10,10,0,0.5,0.25,15625,0.831966,pass,not_recorded,088c70f,80e0d0c77375,7,18,SlimeVolley round-robin tournament matchup 11/16: improved-v0 vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:15:25+00:00,SlimeVolley-v0,improved-v0,improved,current,current heuristic,evaluation-harness change,dev,0,20,20,-2.35,1.82414,-2.5,-5,2,2,18,0,0.1,-2.35,16865,0.851725,pass,not_recorded,088c70f,80e0d0c77375,7,18,SlimeVolley round-robin tournament matchup 12/16: improved-v0 vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:15:26+00:00,SlimeVolley-v0,improved,random,v0,random policy,evaluation-harness change,dev,0,20,20,3.1,2.18861,4,-2,5,18,2,0,0.9,3.1,13785,0.77901,pass,not_recorded,088c70f,80e0d0c77375,7,18,SlimeVolley round-robin tournament matchup 13/16: improved vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:15:27+00:00,SlimeVolley-v0,improved,initial,v0,frozen heuristic,evaluation-harness change,dev,0,20,20,2.7,2.1,3,-3,5,18,2,0,0.9,2.7,15859,0.813311,pass,not_recorded,088c70f,80e0d0c77375,7,18,SlimeVolley round-robin tournament matchup 14/16: improved vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:15:28+00:00,SlimeVolley-v0,improved,improved-v0,v0,archived heuristic,evaluation-harness change,dev,0,20,20,2.65,2.08026,3,-3,5,18,2,0,0.9,2.65,16270,0.842755,pass,not_recorded,088c70f,80e0d0c77375,7,18,SlimeVolley round-robin tournament matchup 15/16: improved vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:15:29+00:00,SlimeVolley-v0,improved,improved,current,current heuristic,evaluation-harness change,dev,0,20,20,0.35,2.35106,-1,-3,4,9,11,0,0.45,0.35,23401,1.199388,pass,not_recorded,088c70f,80e0d0c77375,7,18,SlimeVolley round-robin tournament matchup 16/16: improved vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:11+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,structural policy improvement,dev,0,20,20,-5,0,-5,-5,-5,0,20,0,0.0,-5.0,21625,1.202186,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,Evaluate structural late_low_ball_guard change against fixed dev seeds 0..19; opponent=builtin. The previous current policy is frozen as improved-v1.,Pending comparison across opponent pool; this row records the fixed-seed outcome without holdout use.,"If built-in losses remain near -5, the failure is not only late airborne jumping; inspect serve/return timing and contact geometry next."
2026-05-24T19:23:11+00:00,SlimeVolley-v0,improved,random,v0,random policy,structural policy improvement,dev,0,20,20,3.1,2.18861,4,-2,5,18,2,0,0.9,3.1,13785,0.75508,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,Evaluate structural late_low_ball_guard change against fixed dev seeds 0..19; opponent=random. The previous current policy is frozen as improved-v1.,Pending comparison across opponent pool; this row records the fixed-seed outcome without holdout use.,"If built-in losses remain near -5, the failure is not only late airborne jumping; inspect serve/return timing and contact geometry next."
2026-05-24T19:23:12+00:00,SlimeVolley-v0,improved,initial,v0,frozen heuristic,structural policy improvement,dev,0,20,20,2.7,2.1,3,-3,5,18,2,0,0.9,2.7,15859,0.79273,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,Evaluate structural late_low_ball_guard change against fixed dev seeds 0..19; opponent=initial. The previous current policy is frozen as improved-v1.,Pending comparison across opponent pool; this row records the fixed-seed outcome without holdout use.,"If built-in losses remain near -5, the failure is not only late airborne jumping; inspect serve/return timing and contact geometry next."
2026-05-24T19:23:13+00:00,SlimeVolley-v0,improved,improved-v0,v0,archived heuristic,structural policy improvement,dev,0,20,20,2.65,2.08026,3,-3,5,18,2,0,0.9,2.65,16270,0.813587,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,Evaluate structural late_low_ball_guard change against fixed dev seeds 0..19; opponent=improved-v0. The previous current policy is frozen as improved-v1.,Pending comparison across opponent pool; this row records the fixed-seed outcome without holdout use.,"If built-in losses remain near -5, the failure is not only late airborne jumping; inspect serve/return timing and contact geometry next."
2026-05-24T19:23:14+00:00,SlimeVolley-v0,improved,improved-v1,v1,archived heuristic,structural policy improvement,dev,0,20,20,0.35,2.35106,-1,-3,4,9,11,0,0.45,0.35,23401,1.170145,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,Evaluate structural late_low_ball_guard change against fixed dev seeds 0..19; opponent=improved-v1. The previous current policy is frozen as improved-v1.,Pending comparison across opponent pool; this row records the fixed-seed outcome without holdout use.,"If built-in losses remain near -5, the failure is not only late airborne jumping; inspect serve/return timing and contact geometry next."
2026-05-24T19:23:16+00:00,SlimeVolley-v0,improved,improved,current,current heuristic,structural policy improvement,dev,0,20,20,0.35,2.35106,-1,-3,4,9,11,0,0.45,0.35,23401,1.171965,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,Evaluate structural late_low_ball_guard change against fixed dev seeds 0..19; opponent=improved. The previous current policy is frozen as improved-v1.,Pending comparison across opponent pool; this row records the fixed-seed outcome without holdout use.,"If built-in losses remain near -5, the failure is not only late airborne jumping; inspect serve/return timing and contact geometry next."
2026-05-24T19:23:34+00:00,SlimeVolley-v0,random,random,v0,random policy,evaluation-harness change,dev,0,20,20,-0.15,2.61295,0,-5,4,10,10,0,0.5,-0.15,12947,0.870304,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 1/25: random vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:35+00:00,SlimeVolley-v0,random,initial,v0,frozen heuristic,evaluation-harness change,dev,0,20,20,-2.25,1.66958,-2,-5,2,2,18,0,0.1,-2.25,13848,0.762612,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 2/25: random vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:36+00:00,SlimeVolley-v0,random,improved-v0,v0,archived heuristic,evaluation-harness change,dev,0,20,20,-2.5,1.5,-2.5,-5,2,1,19,0,0.05,-2.5,13949,0.76314,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 3/25: random vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:37+00:00,SlimeVolley-v0,random,improved-v1,v1,archived heuristic,evaluation-harness change,dev,0,20,20,-2.9,1.60935,-3,-5,2,1,19,0,0.05,-2.9,14488,0.817276,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 4/25: random vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:38+00:00,SlimeVolley-v0,random,improved,current,current heuristic,evaluation-harness change,dev,0,20,20,-2.9,1.60935,-3,-5,2,1,19,0,0.05,-2.9,14488,0.826252,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 5/25: random vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:39+00:00,SlimeVolley-v0,initial,random,v0,random policy,evaluation-harness change,dev,0,20,20,1.9,2.46779,2,-3,5,16,4,0,0.8,1.9,13432,0.742156,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 6/25: initial vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:39+00:00,SlimeVolley-v0,initial,initial,v0,frozen heuristic,evaluation-harness change,dev,0,20,20,0.25,2.50749,1,-5,5,11,9,0,0.55,0.25,16067,0.786014,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 7/25: initial vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:40+00:00,SlimeVolley-v0,initial,improved-v0,v0,archived heuristic,evaluation-harness change,dev,0,20,20,-0.15,2.47538,-1,-5,4,8,12,0,0.4,-0.15,16379,0.818688,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 8/25: initial vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:41+00:00,SlimeVolley-v0,initial,improved-v1,v1,archived heuristic,evaluation-harness change,dev,0,20,20,-2.5,1.96214,-3,-5,2,3,17,0,0.15,-2.5,16544,0.809182,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 9/25: initial vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:42+00:00,SlimeVolley-v0,initial,improved,current,current heuristic,evaluation-harness change,dev,0,20,20,-2.5,1.96214,-3,-5,2,3,17,0,0.15,-2.5,16544,0.827219,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 10/25: initial vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:43+00:00,SlimeVolley-v0,improved-v0,random,v0,random policy,evaluation-harness change,dev,0,20,20,1.6,3.00666,3,-4,5,13,7,0,0.65,1.6,13098,0.748584,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 11/25: improved-v0 vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:44+00:00,SlimeVolley-v0,improved-v0,initial,v0,frozen heuristic,evaluation-harness change,dev,0,20,20,0.4,2.67208,1.5,-5,4,11,9,0,0.55,0.4,15396,0.769614,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 12/25: improved-v0 vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:45+00:00,SlimeVolley-v0,improved-v0,improved-v0,v0,archived heuristic,evaluation-harness change,dev,0,20,20,0.25,2.75454,0,-5,4,10,10,0,0.5,0.25,15625,0.803722,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 13/25: improved-v0 vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:46+00:00,SlimeVolley-v0,improved-v0,improved-v1,v1,archived heuristic,evaluation-harness change,dev,0,20,20,-2.35,1.82414,-2.5,-5,2,2,18,0,0.1,-2.35,16865,0.841441,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 14/25: improved-v0 vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:46+00:00,SlimeVolley-v0,improved-v0,improved,current,current heuristic,evaluation-harness change,dev,0,20,20,-2.35,1.82414,-2.5,-5,2,2,18,0,0.1,-2.35,16865,0.826511,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 15/25: improved-v0 vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:47+00:00,SlimeVolley-v0,improved-v1,random,v0,random policy,evaluation-harness change,dev,0,20,20,3.1,2.18861,4,-2,5,18,2,0,0.9,3.1,13785,0.777581,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 16/25: improved-v1 vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:48+00:00,SlimeVolley-v0,improved-v1,initial,v0,frozen heuristic,evaluation-harness change,dev,0,20,20,2.7,2.1,3,-3,5,18,2,0,0.9,2.7,15859,0.779601,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 17/25: improved-v1 vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:49+00:00,SlimeVolley-v0,improved-v1,improved-v0,v0,archived heuristic,evaluation-harness change,dev,0,20,20,2.65,2.08026,3,-3,5,18,2,0,0.9,2.65,16270,0.827147,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 18/25: improved-v1 vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:50+00:00,SlimeVolley-v0,improved-v1,improved-v1,v1,archived heuristic,evaluation-harness change,dev,0,20,20,0.35,2.35106,-1,-3,4,9,11,0,0.45,0.35,23401,1.180353,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 19/25: improved-v1 vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:52+00:00,SlimeVolley-v0,improved-v1,improved,current,current heuristic,evaluation-harness change,dev,0,20,20,0.35,2.35106,-1,-3,4,9,11,0,0.45,0.35,23401,1.168022,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 20/25: improved-v1 vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:52+00:00,SlimeVolley-v0,improved,random,v0,random policy,evaluation-harness change,dev,0,20,20,3.1,2.18861,4,-2,5,18,2,0,0.9,3.1,13785,0.779488,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 21/25: improved vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:53+00:00,SlimeVolley-v0,improved,initial,v0,frozen heuristic,evaluation-harness change,dev,0,20,20,2.7,2.1,3,-3,5,18,2,0,0.9,2.7,15859,0.780563,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 22/25: improved vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:54+00:00,SlimeVolley-v0,improved,improved-v0,v0,archived heuristic,evaluation-harness change,dev,0,20,20,2.65,2.08026,3,-3,5,18,2,0,0.9,2.65,16270,0.81564,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 23/25: improved vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:55+00:00,SlimeVolley-v0,improved,improved-v1,v1,archived heuristic,evaluation-harness change,dev,0,20,20,0.35,2.35106,-1,-3,4,9,11,0,0.45,0.35,23401,1.154446,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 24/25: improved vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:23:57+00:00,SlimeVolley-v0,improved,improved,current,current heuristic,evaluation-harness change,dev,0,20,20,0.35,2.35106,-1,-3,4,9,11,0,0.45,0.35,23401,1.165062,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,SlimeVolley round-robin tournament matchup 25/25: improved vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-24T19:24:24+00:00,SlimeVolley-v0,improved-v1,builtin,slimevolleygym-baseline-rnn,built-in baseline,structural policy improvement,dev,0,20,20,-5,0,-5,-5,-5,0,20,0,0.0,-5.0,21625,1.240031,pass,not_recorded,088c70f,e7cfaf2bdc5b,8,22,Evaluate frozen improved-v1 archive against built-in opponent on dev seeds 0..19 to compare the late_low_ball_guard structural edit against its immediate predecessor.,Archived improved-v1 also loses all 20 dev episodes against the built-in opponent; late_low_ball_guard did not worsen or solve this failure mode.,"The built-in failure likely requires earlier serve/return positioning or contact-timing logic, not only suppressing late airborne jumps."
2026-05-24T19:29:06+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,logging/diagnostics,dev,0,20,20,-5,0,-5,-5,-5,0,20,0,0.0,-5.0,21625,1.397049,pass,not_recorded,088c70f,e7cfaf2bdc5b,9,24,Add and exercise six-frame pre-point trace diagnostics for improved vs built-in on fixed dev seeds 0..19; no policy behavior changed in this trial.,Diagnostic row: current improved policy still loses all dev episodes against the built-in opponent. The new trace window is intended to identify earlier serve/return timing failures before the scoring frame.,"Use pre-point traces to decide whether the next structural change should target earlier contact positioning, jump timing, or serve/return phase logic."
2026-05-24T19:31:44+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,logging/diagnostics change,dev,0,20,20,-5,0,-5,-5,-5,0,20,0,0.0,-5.0,21625,1.369076,pass,not_recorded,088c70f,e7cfaf2bdc5b,9,24,Repeat six-frame pre-point trace diagnostic for improved vs built-in on fixed dev seeds 0..19 using the canonical ledger taxonomy label. Previous traced row used noncanonical change_type=logging/diagnostics and is kept append-only.,"Diagnostic repeat confirms current improved policy still loses all dev episodes against the built-in opponent. The earlier trace row label was a taxonomy error, not a hidden policy failure.",Use the traced loss pattern to design an earlier low receive or contact-timing structural mode; do not optimize on holdout.
2026-05-24T19:36:24+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,structural policy improvement,dev,0,20,20,-5,0,-5,-5,-5,0,20,0,0.0,-5.0,21625,1.233263,pass,not_recorded,088c70f,3dcb8c83ecb4,10,28,Evaluate structural grounded_low_receive change against fixed dev seeds 0..19; opponent=builtin. The previous current policy is frozen as improved-v2.,Pending comparison across opponent pool; this row records the fixed-seed outcome without holdout use.,"If built-in losses remain near -5, grounded low receive is insufficient and the next target should be earlier serve/receive positioning or contact timing."
2026-05-24T19:36:24+00:00,SlimeVolley-v0,improved,random,v0,random policy,structural policy improvement,dev,0,20,20,3.1,2.18861,4,-2,5,18,2,0,0.9,3.1,13785,0.797939,pass,not_recorded,088c70f,3dcb8c83ecb4,10,28,Evaluate structural grounded_low_receive change against fixed dev seeds 0..19; opponent=random. The previous current policy is frozen as improved-v2.,Pending comparison across opponent pool; this row records the fixed-seed outcome without holdout use.,"If built-in losses remain near -5, grounded low receive is insufficient and the next target should be earlier serve/receive positioning or contact timing."
2026-05-24T19:36:25+00:00,SlimeVolley-v0,improved,initial,v0,frozen heuristic,structural policy improvement,dev,0,20,20,2.7,2.1,3,-3,5,18,2,0,0.9,2.7,15859,0.805923,pass,not_recorded,088c70f,3dcb8c83ecb4,10,28,Evaluate structural grounded_low_receive change against fixed dev seeds 0..19; opponent=initial. The previous current policy is frozen as improved-v2.,Pending comparison across opponent pool; this row records the fixed-seed outcome without holdout use.,"If built-in losses remain near -5, grounded low receive is insufficient and the next target should be earlier serve/receive positioning or contact timing."
2026-05-24T19:36:26+00:00,SlimeVolley-v0,improved,improved-v0,v0,archived heuristic,structural policy improvement,dev,0,20,20,2.65,2.08026,3,-3,5,18,2,0,0.9,2.65,16270,0.831785,pass,not_recorded,088c70f,3dcb8c83ecb4,10,28,Evaluate structural grounded_low_receive change against fixed dev seeds 0..19; opponent=improved-v0. The previous current policy is frozen as improved-v2.,Pending comparison across opponent pool; this row records the fixed-seed outcome without holdout use.,"If built-in losses remain near -5, grounded low receive is insufficient and the next target should be earlier serve/receive positioning or contact timing."
2026-05-24T19:36:28+00:00,SlimeVolley-v0,improved,improved-v1,v1,archived heuristic,structural policy improvement,dev,0,20,20,0.35,2.35106,-1,-3,4,9,11,0,0.45,0.35,23401,1.215714,pass,not_recorded,088c70f,3dcb8c83ecb4,10,28,Evaluate structural grounded_low_receive change against fixed dev seeds 0..19; opponent=improved-v1. The previous current policy is frozen as improved-v2.,Pending comparison across opponent pool; this row records the fixed-seed outcome without holdout use.,"If built-in losses remain near -5, grounded low receive is insufficient and the next target should be earlier serve/receive positioning or contact timing."
