timestamp,environment,policy_version,change_type,split,seed_start,seed_stop_exclusive,episodes,mean,std,median,min,max,environment_steps,wall_clock_seconds,pass_fail,git_commit,diff_identifier,agent_iterations,code_edits,change_summary,failure_analysis,next_hypothesis
2026-05-21T04:19:39+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-115.1,38.5135,-100,-205,-65,2322,0.16905,pass,d3c6593,clean,3,1,Scalar search candidate 68/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:39+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-127.5,38.6387,-117,-205,-73,2570,0.184283,pass,d3c6593,clean,3,1,Scalar search candidate 69/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:39+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-121.05,33.0053,-100.5,-183,-84,2441,0.177977,pass,d3c6593,clean,3,1,Scalar search candidate 70/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:40+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-137.15,63.9392,-103,-303,-78,2763,0.201294,pass,d3c6593,clean,3,1,Scalar search candidate 71/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:40+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-134.9,61.2437,-105,-296,-79,2718,0.211542,pass,d3c6593,clean,3,1,Scalar search candidate 72/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:40+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-123.1,45.5718,-103.5,-255,-85,2482,0.181969,pass,d3c6593,clean,3,1,Scalar search candidate 73/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:40+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-128.8,43.888,-118.5,-276,-89,2596,0.198099,pass,d3c6593,clean,3,1,Scalar search candidate 74/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:40+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-144.5,70.9137,-114.5,-337,-88,2910,0.209616,pass,d3c6593,clean,3,1,Scalar search candidate 75/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:41+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-130.1,92.0814,-93.5,-500,-76,2621,0.198189,pass,d3c6593,clean,3,1,Scalar search candidate 76/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:41+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-96.85,21.1004,-88,-163,-78,1957,0.152888,pass,d3c6593,clean,3,1,Scalar search candidate 77/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:41+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-130.35,92.3587,-97,-500,-80,2626,0.192538,pass,d3c6593,clean,3,1,Scalar search candidate 78/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:41+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-143.95,98.4974,-104,-500,-86,2898,0.215711,pass,d3c6593,clean,3,1,Scalar search candidate 79/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:41+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-133.85,52.7866,-113,-314,-87,2697,0.202669,pass,d3c6593,clean,3,1,Scalar search candidate 80/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:42+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-107.85,31.6295,-96.5,-190,-76,2177,0.172866,pass,d3c6593,clean,3,1,Scalar search candidate 81/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:42+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-95.4,19.5969,-92,-153,-76,1928,0.141036,pass,d3c6593,clean,3,1,Scalar search candidate 82/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:42+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-91.1,13.1031,-85.5,-119,-79,1842,0.13797,pass,d3c6593,clean,3,1,Scalar search candidate 83/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:42+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-100.5,34.0345,-89.5,-234,-79,2030,0.149642,pass,d3c6593,clean,3,1,Scalar search candidate 84/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:42+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-141.85,105.084,-95.5,-500,-80,2856,0.207362,pass,d3c6593,clean,3,1,Scalar search candidate 85/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:43+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-104.25,25.4104,-97,-172,-72,2105,0.164491,pass,d3c6593,clean,3,1,Scalar search candidate 86/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:43+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-114.65,37.7164,-99,-207,-76,2313,0.172417,pass,d3c6593,clean,3,1,Scalar search candidate 87/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:43+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-98.65,19.9807,-94,-164,-79,1993,0.147551,pass,d3c6593,clean,3,1,Scalar search candidate 88/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:43+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-98.05,24.3608,-84,-157,-79,1981,0.144622,pass,d3c6593,clean,3,1,Scalar search candidate 89/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:43+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-98,25.446,-89,-166,-73,1980,0.145168,pass,d3c6593,clean,3,1,Scalar search candidate 90/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:44+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-110.5,26.1161,-101,-172,-72,2230,0.164463,pass,d3c6593,clean,3,1,Scalar search candidate 91/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:44+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-118.7,64.6754,-98.5,-368,-72,2394,0.185535,pass,d3c6593,clean,3,1,Scalar search candidate 92/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:44+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-123.15,64.385,-99,-368,-76,2483,0.18384,pass,d3c6593,clean,3,1,Scalar search candidate 93/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:44+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-103.1,30.7147,-92,-207,-73,2082,0.15045,pass,d3c6593,clean,3,1,Scalar search candidate 94/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:44+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-106.35,35.384,-90,-207,-73,2147,0.155272,pass,d3c6593,clean,3,1,Scalar search candidate 95/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:44+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-108.65,26.9579,-100,-172,-72,2193,0.162078,pass,d3c6593,clean,3,1,Scalar search candidate 96/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:45+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-111.3,32.7553,-99.5,-183,-72,2246,0.189327,pass,d3c6593,clean,3,1,Scalar search candidate 97/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:45+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-125.25,63.3331,-99,-368,-76,2525,0.184992,pass,d3c6593,clean,3,1,Scalar search candidate 98/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:45+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-133.95,70.8459,-99.5,-368,-80,2699,0.194732,pass,d3c6593,clean,3,1,Scalar search candidate 99/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:45+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-106.55,32.6565,-98.5,-207,-73,2151,0.157501,pass,d3c6593,clean,3,1,Scalar search candidate 100/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:46+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-111.55,32.5415,-100,-205,-72,2251,0.164239,pass,d3c6593,clean,3,1,Scalar search candidate 101/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:46+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-105.15,23.6395,-98.5,-168,-72,2123,0.166292,pass,d3c6593,clean,3,1,Scalar search candidate 102/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:46+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-112.3,32.1156,-98,-183,-72,2266,0.183254,pass,d3c6593,clean,3,1,Scalar search candidate 103/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:46+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-114.95,33.9786,-99,-183,-84,2319,0.168612,pass,d3c6593,clean,3,1,Scalar search candidate 104/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:46+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-126.5,46.3578,-110.5,-249,-80,2550,0.188114,pass,d3c6593,clean,3,1,Scalar search candidate 105/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:47+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-187.3,125.04,-131,-500,-79,3764,0.296131,pass,d3c6593,clean,3,1,Scalar search candidate 106/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:47+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-193.5,119.739,-158,-500,-85,3888,0.286078,pass,d3c6593,clean,3,1,Scalar search candidate 107/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:47+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-127.85,44.0673,-111.5,-255,-82,2577,0.186569,pass,d3c6593,clean,3,1,Scalar search candidate 108/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:47+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-147.85,84.3607,-107.5,-407,-87,2977,0.217072,pass,d3c6593,clean,3,1,Scalar search candidate 109/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:48+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-154.45,54.5495,-153,-264,-92,3109,0.235088,pass,d3c6593,clean,3,1,Scalar search candidate 110/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:48+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-119.2,36.1878,-103.5,-202,-81,2404,0.17873,pass,d3c6593,clean,3,1,Scalar search candidate 111/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:48+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-125.7,45.2417,-99,-207,-80,2534,0.185742,pass,d3c6593,clean,3,1,Scalar search candidate 112/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:48+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-141.95,57.5869,-113.5,-310,-87,2859,0.208222,pass,d3c6593,clean,3,1,Scalar search candidate 113/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:49+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-114.6,33.1714,-99,-185,-85,2312,0.168213,pass,d3c6593,clean,3,1,Scalar search candidate 114/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:49+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-120.85,42.5562,-110.5,-276,-89,2437,0.199046,pass,d3c6593,clean,3,1,Scalar search candidate 115/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:49+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-145.65,100.709,-100.5,-500,-76,2932,0.215752,pass,d3c6593,clean,3,1,Scalar search candidate 116/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:49+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-111.45,45.994,-95.5,-272,-77,2249,0.162823,pass,d3c6593,clean,3,1,Scalar search candidate 117/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:49+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-104.8,36.2968,-90.5,-234,-79,2116,0.153258,pass,d3c6593,clean,3,1,Scalar search candidate 118/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:50+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-129.1,90.7017,-101.5,-500,-80,2601,0.196182,pass,d3c6593,clean,3,1,Scalar search candidate 119/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:50+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-123.1,56.0115,-101,-290,-80,2482,0.184633,pass,d3c6593,clean,3,1,Scalar search candidate 120/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:50+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-105.75,32.2938,-96,-190,-76,2135,0.160138,pass,d3c6593,clean,3,1,Scalar search candidate 121/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:50+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-104,27.2415,-94,-176,-76,2100,0.156412,pass,d3c6593,clean,3,1,Scalar search candidate 122/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:50+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-97.3,29.9685,-87.5,-216,-79,1966,0.143466,pass,d3c6593,clean,3,1,Scalar search candidate 123/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:50+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-93.25,13.0915,-89.5,-119,-79,1885,0.137359,pass,d3c6593,clean,3,1,Scalar search candidate 124/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:51+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-97.25,20.5715,-90,-160,-79,1965,0.156808,pass,d3c6593,clean,3,1,Scalar search candidate 125/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:51+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-103.45,22.6174,-97,-148,-72,2089,0.158362,pass,d3c6593,clean,3,1,Scalar search candidate 126/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:51+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-110.5,30.2581,-99,-207,-76,2230,0.163041,pass,d3c6593,clean,3,1,Scalar search candidate 127/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:51+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-97.15,17.4364,-95,-150,-76,1963,0.146556,pass,d3c6593,clean,3,1,Scalar search candidate 128/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:51+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-90.95,14.5378,-84,-133,-79,1839,0.149592,pass,d3c6593,clean,3,1,Scalar search candidate 129/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:52+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-92.7,18.7673,-84,-154,-73,1874,0.136061,pass,d3c6593,clean,3,1,Scalar search candidate 130/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:52+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-101.65,23.0917,-97,-172,-72,2053,0.160259,pass,d3c6593,clean,3,1,Scalar search candidate 131/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:52+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-107.3,28.2827,-98.5,-183,-76,2166,0.157493,pass,d3c6593,clean,3,1,Scalar search candidate 132/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:52+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-118.95,41.268,-99,-207,-76,2399,0.174234,pass,d3c6593,clean,3,1,Scalar search candidate 133/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:52+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-105.95,33.1986,-93.5,-207,-73,2139,0.155991,pass,d3c6593,clean,3,1,Scalar search candidate 134/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:52+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-100.65,25.2255,-92,-164,-79,2033,0.148977,pass,d3c6593,clean,3,1,Scalar search candidate 135/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:53+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-108.55,26.8076,-100,-172,-72,2191,0.177775,pass,d3c6593,clean,3,1,Scalar search candidate 136/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:53+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-111.25,32.5329,-99.5,-183,-72,2245,0.169543,pass,d3c6593,clean,3,1,Scalar search candidate 137/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:53+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-128.05,65.1149,-101,-368,-76,2581,0.185815,pass,d3c6593,clean,3,1,Scalar search candidate 138/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:53+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-132.25,71.2551,-99,-368,-80,2665,0.198691,pass,d3c6593,clean,3,1,Scalar search candidate 139/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:54+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-104.55,30.3488,-97,-207,-73,2111,0.153695,pass,d3c6593,clean,3,1,Scalar search candidate 140/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:54+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-157.65,93.8213,-126.5,-500,-81,3172,0.246012,pass,d3c6593,clean,3,1,Scalar search candidate 141/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:54+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-170.05,94.6147,-152,-500,-79,3420,0.247012,pass,d3c6593,clean,3,1,Scalar search candidate 142/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:54+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-171.8,99.8802,-128,-500,-82,3455,0.249954,pass,d3c6593,clean,3,1,Scalar search candidate 143/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:55+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-145,94.8082,-112.5,-500,-86,2919,0.237486,pass,d3c6593,clean,3,1,Scalar search candidate 144/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:55+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-156.85,69.1941,-140,-392,-89,3157,0.231796,pass,d3c6593,clean,3,1,Scalar search candidate 145/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:55+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-133.1,60.8867,-104.5,-303,-81,2682,0.197589,pass,d3c6593,clean,3,1,Scalar search candidate 146/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:55+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-117.9,54.2438,-97,-303,-79,2378,0.173474,pass,d3c6593,clean,3,1,Scalar search candidate 147/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:56+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-159.75,97.6585,-111,-500,-86,3214,0.232491,pass,d3c6593,clean,3,1,Scalar search candidate 148/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:56+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-129.35,45.1788,-117.5,-255,-81,2607,0.227616,pass,d3c6593,clean,3,1,Scalar search candidate 149/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:56+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-160.25,100.136,-119,-500,-88,3224,0.236216,pass,d3c6593,clean,3,1,Scalar search candidate 150/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
2026-05-21T04:19:56+00:00,Acrobot-v1,tuned,scalar/config tuning,dev,0,20,20,-111.15,35.133,-98.5,-202,-79,2243,0.167138,pass,d3c6593,clean,3,1,Scalar search candidate 151/280 for Acrobot-v1; no structural policy logic changed.,No failure observed.,Select the best scalar config on development seeds only using mean - 0.25 * std as the selection score.
